Ending Spin,Theta,Collision Count,Min Adiabaticity
0.9938919249417693,40.513746287278295,15,0.4044620228540432
0.9863805641430432,33.757004527498545,12,0.3300892439865542
0.9936921641967779,52.31053659437284,20,0.45337326430676095
0.9878657075634651,51.40576523183412,19,0.36496757971227395
0.9662824829788486,49.710067927846566,18,0.4321443958976855
0.9793779640959699,52.40087959280386,20,0.4850122735033501
0.9966103185646314,27.71372331294336,8,0.36819850605617743
0.927259985847352,49.50659563722601,16,0.5138949115444759
0.9372120692336037,37.64830603744004,11,0.3515903717675152
0.9917540026721432,21.771961064394517,11,0.2632130470338217
0.8927121998919032,50.65746448643662,17,0.34565729027739844
0.9797541970154166,20.383025190837483,5,0.32930920509696243
0.9831649213122761,28.28431955836502,8,0.23429999445004537
0.984930114303221,49.30192829998687,17,0.2916237150651182
0.9882532864262432,22.442182988207897,7,0.2594232957924545
0.9616181526024571,23.41693905278464,6,0.3288179359643014
0.9924755086075571,23.506341997018016,8,0.28335256533860825
0.9862733426809785,36.462623229890454,14,0.37981882237623416
0.9748503950236519,1.8213697831077689,1,0.3456952435645049
0.9986378427966607,26.171091281048238,7,0.26868538180715035
0.9875146225078157,27.001323029112324,10,0.30528304987747157
0.9914661160644404,20.494289658821252,7,0.256179438263513
0.99136358515879,50.27611047003365,20,0.3762524970152505
0.9506632513323569,25.860525942466996,11,0.28762704928896404
0.9795317118945988,11.509336948479408,3,0.33361508768469483
0.9780085027825128,34.674917184721195,11,0.31921942670921855
0.9212536208459324,48.303071541642055,18,0.44321939811004707
0.9140611318446725,47.054852122498,16,0.43564797761771146
0.9767547816011023,36.406404648736306,10,0.32859547703050285
0.9971531894021716,22.412587359153385,7,0.21009488616088945
0.9925826105447456,34.56910037591291,9,0.3407466754850859
0.9681203854308928,44.256778933480845,29,0.3565789595108755
0.9828477320861232,40.807629561437366,12,0.30847458504764225
0.9646910287741326,52.47140028654865,21,0.4521964092110562
0.8924186681108912,44.781010485766636,14,0.3919190050202741
